ID,floor_area_sqm,mean_resale_price,geometry,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa
block 105 PASIR RIS,115.0,433034.03875968995,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 105 SENGKANG,101.4,393760.50505050505,POINT (103.5763399 1.6834671),54292.93548373689,54292.93548373689
block 105 SERANGOON,65.75,268251.22279759625,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 105 TAMPINES,105.75,420748.3777901786,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 105 TOA PAYOH,75.70588235294117,383074.58156862744,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 105 WOODLANDS,91.6842105263158,319184.15047233464,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 106 ANG MO KIO,80.0,315650.6695652174,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 106 BEDOK,90.53333333333333,384976.495,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 106 BISHAN,90.86666666666666,501535.49811320746,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 106 BUKIT BATOK,104.375,407142.99583333335,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 106 BUKIT MERAH,101.96666666666667,507325.11851946503,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 106 BUKIT PANJANG,88.33333333333333,299265.8333333333,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 106 CHOA CHU KANG,79.66666666666667,268908.07949518604,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 106 GEYLANG,72.125,324629.01785714284,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 106 HOUGANG,74.0,311388.5833333334,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 106 KALLANG/WHAMPOA,130.10344827586206,618003.9749893572,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 106 PASIR RIS,113.0,406935.45386904763,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 106 SENGKANG,110.63636363636364,396876.73909830005,POINT (103.5763399 1.6834671),54292.93548373689,54292.93548373689
block 106 SERANGOON,69.8,276113.6666666667,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 106 TAMPINES,116.52941176470588,469976.8879819871,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 106 TOA PAYOH,75.4,357278.15,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 106 YISHUN,67.0,262048.10606060605,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 107 ANG MO KIO,81.5,312818.5208831169,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 107 BEDOK,75.3225806451613,306233.6762634108,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 107 BISHAN,88.76923076923077,464173.05413105414,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 107 BUKIT BATOK,108.75,422341.18333333335,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 107 BUKIT MERAH,67.21621621621621,310504.98763801396,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 107 BUKIT PANJANG,146.28571428571428,554091.901098901,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 107 CHOA CHU KANG,148.1818181818182,516253.7878787879,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 107 KALLANG/WHAMPOA,97.8076923076923,465113.2603047595,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 107 SENGKANG,105.0,381411.7531939605,POINT (103.5763399 1.6834671),54292.93548373689,54292.93548373689
block 107 SERANGOON,62.72222222222222,270851.9499389499,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 107 TAMPINES,100.71428571428571,420861.2917207792,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 107 TOA PAYOH,75.04166666666667,359001.3240615107,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 107 YISHUN,81.14893617021276,276739.1516187713,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 108 ANG MO KIO,72.11764705882354,311378.8612261806,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 108 BEDOK,92.2439024390244,389269.2399359448,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 108 BISHAN,67.57142857142857,424985.71428571426,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 108 BUKIT BATOK,105.2,405578.2745098039,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 108 BUKIT MERAH,86.73333333333333,407562.70439642324,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 108 BUKIT PANJANG,82.0,314090.28472222225,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 108 CHOA CHU KANG,147.88235294117646,513823.07647058816,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 108 GEYLANG,73.15,335589.6388059702,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 108 JURONG EAST,91.2,373654.6564102564,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 108 KALLANG/WHAMPOA,126.44,567314.2716666666,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 108 SENGKANG,108.27272727272727,395520.79415584414,POINT (103.5763399 1.6834671),54292.93548373689,54292.93548373689
block 108 SERANGOON,67.52941176470588,272310.4272090654,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 108 TAMPINES,95.6842105263158,390826.2913343966,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 108 TOA PAYOH,73.73913043478261,329596.55508732813,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 108 WOODLANDS,91.61904761904762,321697.13675213675,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 108 YISHUN,71.62068965517241,306490.96986262966,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 109 ANG MO KIO,74.36363636363636,303342.885026738,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 109 BEDOK,86.03448275862068,357514.5803195963,POINT (103.9102689 1.3244355),7026.3958671317005,7026.3958671317005
block 109 BISHAN,87.6470588235294,492494.6710294118,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 109 BUKIT BATOK,61.31578947368421,296035.89473684214,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 109 BUKIT MERAH,101.24137931034483,509205.4895814125,POINT (103.7971524501103 1.3114889),6801.785991024703,6801.785991024703
block 109 BUKIT PANJANG,65.5,267112.7061403509,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 109 CHOA CHU KANG,146.23076923076923,517210.1037296037,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 109 CLEMENTI,75.7,327902.0833333333,POINT (103.7707457 1.321819),9303.103816336414,9303.103816336414
block 109 GEYLANG,56.12903225806452,269607.92701325176,POINT (103.8706298184074 1.3275858),4861.68583215172,4861.68583215172
block 109 HOUGANG,71.23076923076923,282372.56701631704,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 109 JURONG EAST,120.0,536640.8007936508,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 109 QUEENSTOWN,62.1,255949.12972972973,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 109 SENGKANG,120.53846153846153,447954.0485671192,POINT (103.5763399 1.6834671),54292.93548373689,54292.93548373689
block 109 SERANGOON,91.18181818181819,344954.52976190473,POINT (103.88062227851341 1.3503253000000002),7577.978652850622,7577.978652850622
block 109 TAMPINES,94.0909090909091,385531.1466894977,POINT (103.95028068813123 1.3423768),11806.762502208834,11806.762502208834
block 109 TOA PAYOH,70.75,308783.6835616438,POINT (103.84106585119139 1.33399615),5885.077794635806,5885.077794635806
block 109 YISHUN,121.0,403730.7450980392,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 11 BEDOK,111.73333333333333,525018.9282051282,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 11 BUKIT MERAH,86.69565217391305,576755.0194157565,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 11 BUKIT TIMAH,111.22222222222223,632848.0256410257,POINT (101.4670762 1.5112818),263575.98638049024,263575.98638049024
block 11 GEYLANG,94.74603174603175,548998.767149908,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 11 KALLANG/WHAMPOA,93.18518518518519,470998.9726183003,POINT (103.8623474 1.3302361),5037.380009865922,5037.380009865922
block 11 QUEENSTOWN,72.4888888888889,408725.67251664103,POINT (103.80103916204055 1.2878321),4284.65315180061,4284.65315180061
block 11 TOA PAYOH,111.04,526819.5795329441,POINT (103.84876315 1.33677445),5916.977766351765,5916.977766351765
block 11 WOODLANDS,125.4,367338.3333333333,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 110 ANG MO KIO,71.55,319885.9479889043,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 110 BEDOK,88.04761904761905,356667.95550149883,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 110 BISHAN,75.11111111111111,414215.03831417626,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 110 BUKIT BATOK,132.0,559011.2956349207,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 110 BUKIT MERAH,106.96296296296296,545257.6283325054,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 110 BUKIT PANJANG,117.0,411741.1741935484,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 110 CLEMENTI,152.25,778715.2777777778,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 110 GEYLANG,118.0,548702.8018433179,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 110 JURONG EAST,68.71428571428571,294805.1397874531,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 110 PASIR RIS,111.84615384615384,398053.3902372138,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 110 QUEENSTOWN,60.375,328947.1354166667,POINT (103.79843785 1.3071782),6308.218549044592,6308.218549044592
block 110 TAMPINES,92.15789473684211,351314.2570755165,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 110 TOA PAYOH,65.0,290017.9464285714,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 110 WOODLANDS,92.55,321508.42142857146,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 110 YISHUN,73.0909090909091,270603.4766824085,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 111 ANG MO KIO,110.18181818181819,489386.9206773619,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 111 BEDOK,114.37931034482759,520581.7116519703,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 111 BISHAN,94.75,480874.61,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 111 BUKIT BATOK,132.0,550298.9,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 111 BUKIT MERAH,110.375,523284.87833333336,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 111 CHOA CHU KANG,80.5,286182.9697802198,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 111 CLEMENTI,148.1764705882353,766888.9569892472,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 111 GEYLANG,71.11764705882354,332619.94168357,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 111 PASIR RIS,145.5,578479.1666666666,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 111 QUEENSTOWN,59.875,259466.12903225806,POINT (103.79843785 1.3071782),6308.218549044592,6308.218549044592
block 111 SERANGOON,92.66666666666667,346578.78125,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 111 TAMPINES,92.53333333333333,386476.9212121212,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 111 TOA PAYOH,66.0,303252.76785714284,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 111 WOODLANDS,155.15384615384616,578125.0494505494,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 111 YISHUN,80.33333333333333,283347.76351593266,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 112 ANG MO KIO,76.5,308011.0104895105,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 112 BEDOK,118.41666666666667,501650.5353535353,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 112 BISHAN,89.71428571428571,480971.4285714286,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 112 BUKIT BATOK,105.0,408442.095418956,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 112 BUKIT MERAH,89.16666666666667,412118.8524590164,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 112 BUKIT PANJANG,71.33333333333333,256195.3125,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 112 CHOA CHU KANG,112.27272727272727,322531.4022727273,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 112 GEYLANG,72.93333333333334,324957.4412360689,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 112 HOUGANG,75.28571428571429,302159.27285714285,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 112 PASIR RIS,114.38461538461539,406007.67482517485,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 112 QUEENSTOWN,62.46153846153846,319872.8818283166,POINT (103.79843785 1.3071782),6308.218549044592,6308.218549044592
block 112 TAMPINES,104.61904761904762,406924.6649181092,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 112 TOA PAYOH,65.0,292870.5270467836,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 112 YISHUN,71.33333333333333,285406.10731364274,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 113 ANG MO KIO,92.0,402800.9166666667,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 113 BEDOK,65.3125,291483.2351823708,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 113 BISHAN,91.96774193548387,484134.0636053015,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 113 BUKIT BATOK,104.5,409414.25,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 113 BUKIT MERAH,98.83333333333333,455673.59842440666,POINT (103.7971524501103 1.3114889),6801.785991024703,6801.785991024703
block 113 BUKIT PANJANG,85.0,300336.1935064935,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 113 CHOA CHU KANG,112.07142857142857,345288.7896825397,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 113 CLEMENTI,104.0,536163.9789473685,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 113 HOUGANG,78.14285714285714,294522.0831741787,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 113 PASIR RIS,109.5,407068.80782312923,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 113 QUEENSTOWN,64.85714285714286,269357.2887537994,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 113 SERANGOON,73.66666666666667,280980.78835978836,POINT (103.88062227851341 1.3503253000000002),7577.978652850622,7577.978652850622
block 113 TAMPINES,97.6,370331.047752809,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 113 TOA PAYOH,72.28947368421052,301865.8453670549,POINT (103.84106585119139 1.33399615),5885.077794635806,5885.077794635806
block 113 WOODLANDS,91.84615384615384,314775.22893772897,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 113 YISHUN,76.57142857142857,278590.0158730159,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 114 ANG MO KIO,82.15789473684211,325271.70208879974,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 114 BISHAN,89.77777777777777,469914.3484848485,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 114 BUKIT BATOK,106.0,429572.7207792208,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 114 BUKIT MERAH,116.47368421052632,563896.2687198767,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 114 CHOA CHU KANG,82.53846153846153,287263.6357845509,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 114 CLEMENTI,143.25,770542.379385965,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 114 HOUGANG,74.76470588235294,276076.69669595105,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 114 PASIR RIS,109.08333333333333,388635.53888888884,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 114 SERANGOON,118.625,436377.3897058823,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 114 TAMPINES,116.65,459895.7795454546,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 114 TOA PAYOH,69.15151515151516,295088.7388951049,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 114 YISHUN,81.71052631578948,273039.1167289065,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 115 BEDOK,99.22916666666667,406660.99950903375,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 115 BISHAN,85.25,429019.99074074073,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 115 BUKIT BATOK,132.0,536780.0897435897,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 115 BUKIT MERAH,117.53571428571429,583522.1657929227,POINT (103.83411816933298 1.2844446),2991.8579606511175,2991.8579606511175
block 115 BUKIT PANJANG,78.33333333333333,298381.61475409835,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 115 CHOA CHU KANG,83.9090909090909,287172.91824494954,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 115 CLEMENTI,148.9090909090909,779405.712121212,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 115 HOUGANG,72.375,297745.0421940928,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 115 JURONG EAST,80.71428571428571,313169.2835148722,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 115 SERANGOON,77.71428571428571,299374.2261904762,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 115 TOA PAYOH,75.51428571428572,311570.0450455552,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 115 WOODLANDS,158.0,505131.9656084656,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 115 YISHUN,79.72222222222223,295186.50396825396,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 116 ANG MO KIO,44.0,219913.88888888888,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 116 BEDOK,86.93333333333334,376581.1611528822,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 116 BISHAN,73.3076923076923,411840.6727716727,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 116 BUKIT MERAH,94.2,411828.5868686869,POINT (103.7971524501103 1.3114889),6801.785991024703,6801.785991024703
block 116 BUKIT PANJANG,80.5,293075.3407960199,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 116 CHOA CHU KANG,121.0,349071.64637681155,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 116 CLEMENTI,150.54545454545453,776383.2828282828,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 116 JURONG EAST,120.0,560336.6013071896,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 116 TAMPINES,110.33333333333333,465413.39216701174,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 116 TOA PAYOH,64.8,303826.72576923075,POINT (103.84914197460714 1.33722195),5955.658804997417,5955.658804997417
block 116 YISHUN,82.66666666666667,280859.74340277776,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 117 ANG MO KIO,75.72222222222223,316351.84460811055,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 117 BEDOK,80.2,320054.2725540846,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 117 BISHAN,124.22222222222223,714282.4074074074,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 117 BUKIT BATOK,132.0,563952.8964646464,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 117 BUKIT MERAH,117.44444444444444,606017.3611111111,POINT (103.7971524501103 1.3114889),6801.785991024703,6801.785991024703
block 117 BUKIT PANJANG,74.0,266547.2105263158,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 117 CHOA CHU KANG,104.6,328130.2083333333,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 117 CLEMENTI,104.13333333333334,538351.8995098039,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 117 PASIR RIS,109.4,390966.30434782605,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 117 SERANGOON,117.81818181818181,426514.67803030304,POINT (103.88062227851341 1.3503253000000002),7577.978652850622,7577.978652850622
block 117 TAMPINES,105.53333333333333,449827.38095238095,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 117 TOA PAYOH,73.61111111111111,303636.07020202023,POINT (103.84106585119139 1.33399615),5885.077794635806,5885.077794635806
block 117 YISHUN,82.7,283106.1303827751,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 118 ANG MO KIO,80.42105263157895,316261.89845826686,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 118 BEDOK,110.57894736842105,457512.54280096793,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 118 BISHAN,86.5,407164.5714285714,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 118 BUKIT BATOK,104.42857142857143,400089.16450216447,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 118 BUKIT PANJANG,88.0,303109.89733044733,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 118 CHOA CHU KANG,108.16666666666667,345034.2051282051,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 118 CLEMENTI,104.53846153846153,556876.9101648352,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 118 PASIR RIS,110.375,412041.2137254902,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 118 SERANGOON,91.4,348435.7380952381,POINT (103.88062227851341 1.3503253000000002),7577.978652850622,7577.978652850622
block 118 TOA PAYOH,74.70833333333333,300170.33540189127,POINT (103.84106585119139 1.33399615),5885.077794635806,5885.077794635806
block 118 WOODLANDS,167.6,550289.84375,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 118 YISHUN,81.0,275289.52651914296,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 119 ANG MO KIO,69.6923076923077,299864.728424015,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 119 BEDOK,92.69565217391305,371168.2623585468,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 119 BISHAN,146.11111111111111,807476.3888888889,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 119 BUKIT BATOK,106.7,422589.7727272727,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 119 BUKIT MERAH,67.03125,358805.23841185414,POINT (103.7971524501103 1.3114889),6801.785991024703,6801.785991024703
block 119 CHOA CHU KANG,112.5,355188.84803921566,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 119 PASIR RIS,110.07142857142857,388910.37451737456,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 119 TAMPINES,113.18181818181819,491949.89264069265,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 119 TOA PAYOH,70.87096774193549,311577.063172043,POINT (103.84106585119139 1.33399615),5885.077794635806,5885.077794635806
block 119 WOODLANDS,162.8181818181818,531225.2854864434,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 119 YISHUN,64.0,252413.46153846153,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 12 BUKIT MERAH,72.38709677419355,409739.7330184332,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 12 BUKIT TIMAH,111.71428571428571,629360.6060606061,POINT (101.4670762 1.5112818),263575.98638049024,263575.98638049024
block 12 GEYLANG,84.38461538461539,428896.9140859141,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 12 KALLANG/WHAMPOA,85.30666666666667,484968.94875175046,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 12 MARINE PARADE,119.93333333333334,717668.6,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 12 QUEENSTOWN,80.88888888888889,513475.29123335157,POINT (103.80126585568412 1.2879334),4280.568135414863,4280.568135414863
block 12 TOA PAYOH,80.34375,315370.21683177934,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 12 WOODLANDS,69.15789473684211,237009.94182619482,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 121 ANG MO KIO,73.85714285714286,317510.40436507936,POINT (103.85006539907499 1.3776066),10344.959246657612,10344.959246657612
block 121 BEDOK,82.67647058823529,346168.837535014,POINT (103.9110728 1.324443),7096.946860014165,7096.946860014165
block 121 BUKIT BATOK,149.66666666666666,624299.9142367067,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 121 BUKIT MERAH,107.23076923076923,713890.3096153846,POINT (103.8353518 1.279353),2915.0242061830572,2915.0242061830572
block 121 BUKIT PANJANG,104.71428571428571,374228.81319327734,POINT (103.76120534896185 1.3849607499999999),15692.412745641155,15692.412745641155
block 121 CHOA CHU KANG,111.42857142857143,328923.41558441555,POINT (103.75204375 1.37618455),15467.193275881238,15467.193275881238
block 121 GEYLANG,88.84210526315789,339571.31156768923,POINT (103.9036242 1.312782),5669.626396067117,5669.626396067117
block 121 PASIR RIS,113.42105263157895,417405.65847953217,POINT (103.94350777946352 1.372388),13353.959876046514,13353.959876046514
block 121 SERANGOON,122.11111111111111,425790.30769230775,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 121 TOA PAYOH,113.91111111111111,599756.2302083333,POINT (103.84953647483431 1.33676895),5897.1703699698255,5897.1703699698255
block 121 YISHUN,76.64285714285714,279811.97325566,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 122 BEDOK,78.80645161290323,323675.1755299539,POINT (103.9101817 1.3244029),7016.56940172059,7016.56940172059
block 122 BISHAN,91.5,450895.69,POINT (103.82903026932581 1.36559295),9626.362806730529,9626.362806730529
block 122 BUKIT BATOK,149.63636363636363,591948.6577540108,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
